,/JS,/OpenAction,/AcroForm,/Annot,/Length,/Filter,/FlateDecode,/XObject,/CreationDate,/Author,subject,/ModDate,Script,sys,exe,http,filepath,ascii,unescape,temptmp,eval,replace,fromCharCode,getAnnots,ip,xref_size,trailer_size,file_size,nof_stream,class
file_246,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03579277017359143,0.875,1.0
file_247,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03474528225479874,1.0,1.0
file_248,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08249237331605518,0.75,1.0
file_252,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03557679328311871,1.0,1.0
file_255,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03252611970519155,1.0,1.0
file_256,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0845981479981642,0.875,1.0
file_258,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.11226478766771958,0.5,0.0
file_261,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.035220431413838724,1.0,1.0
file_269,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033875975270646036,0.875,1.0
file_271,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03446991171944602,1.0,1.0
file_272,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08145028481952432,0.875,1.0
file_273,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08229799411462975,0.875,1.0
file_274,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034934262033962375,1.0,1.0
file_277,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034135147539213304,0.875,1.0
file_282,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08314030398747335,0.75,1.0
file_288,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08121810966226616,0.875,1.0
file_290,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03390297238195513,1.0,1.0
file_294,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03481007532194055,1.0,1.0
file_295,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.13791744283361682,0.375,0.0
file_303,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07123457790016469,0.875,1.0
file_304,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08385302772603333,0.875,1.0
file_305,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08364245025782242,0.75,1.0
file_308,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03448071056396965,1.0,1.0
file_309,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07980886045193164,0.875,1.0
file_310,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.14509867444183475,0.5,0.0
file_311,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.035215031991576905,1.0,1.0
file_313,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07896655057908804,0.875,1.0
file_318,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08312410572068789,0.875,1.0
file_319,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07727653141113902,0.875,1.0
file_323,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07359952485084097,0.875,1.0
file_326,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.036003347641802325,1.0,1.0
file_327,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07947949569396075,0.875,1.0
file_330,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033001268864231534,1.0,1.0
file_334,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03552819848276235,0.875,1.0
file_336,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.1285170486757917,0.5,0.0
file_338,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03492346318943873,1.0,1.0
file_339,0.6666666666666666,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.2,,,,,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.056564347614805215,0.0,1.0
file_341,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033238843443751526,1.0,1.0
file_343,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03528522448098054,0.875,1.0
file_344,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08445776301935694,0.875,1.0
file_348,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.12786911800437353,0.5,0.0
file_350,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03491266434491509,0.875,1.0
file_352,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08151507788666613,0.875,1.0
file_355,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07365891849572097,0.875,1.0
file_356,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03465349207634783,1.0,1.0
file_359,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08003023676466618,0.875,1.0
file_360,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0366836748467914,0.875,1.0
file_362,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.12664344915094086,0.5,0.0
file_363,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07868578062147351,0.875,1.0
file_366,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.035047649901460545,0.875,1.0
file_367,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07540833130854999,0.875,1.0
file_370,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07801085283874626,0.875,1.0
file_371,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07537593477497907,0.875,1.0
file_373,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03452930536432602,0.875,1.0
file_374,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07627763829270269,0.875,1.0
file_375,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07865338408790261,0.875,1.0
file_376,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.13780945438838046,0.5,0.0
file_377,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03442671634135148,0.875,1.0
file_378,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.09292405712588754,0.875,1.0
file_380,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.12907858859102075,0.5,0.0
file_381,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07628843713722631,0.875,1.0
file_383,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03453470478658784,0.875,1.0
file_385,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0704570610944629,0.875,1.0
file_386,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0332334440214897,1.0,1.0
file_389,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034091952161118766,0.875,1.0
file_390,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03455630247563511,1.0,1.0
file_394,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.14155125401582033,0.5,0.0
file_395,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03468588860991874,0.875,1.0
file_396,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.13621662482114416,0.375,0.0
file_397,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07242245079776465,0.875,1.0
file_398,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03538781350395508,1.0,1.0
file_404,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08454415377554603,0.875,1.0
file_405,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08804837882346589,0.75,1.0
file_407,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0777246834588699,0.875,1.0
file_409,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07047865878351016,0.875,1.0
file_410,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07559731108771361,0.875,1.0
file_413,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07246564617585918,0.875,1.0
file_414,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08154207499797522,0.875,1.0
file_415,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07425825436678277,0.875,1.0
file_417,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07462001565832457,0.875,1.0
file_420,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08392322021543695,0.875,1.0
file_422,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0719581004832483,0.875,1.0
file_423,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03472908398801329,1.0,1.0
file_427,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07716854296590267,0.875,1.0
file_428,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033935368915526044,0.875,1.0
file_430,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08037579978942254,0.875,1.0
file_433,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.036564887557031404,1.0,1.0
file_434,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03365999838017333,1.0,1.0
file_438,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08182824437785158,0.875,1.0
file_439,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.4,,,,,0.0,0.0,0.0,0.4,0.5,0.09608811857131287,0.25,0.0
file_443,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03508544585729327,1.0,1.0
file_445,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07444183472368457,0.875,1.0
file_448,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08177964957749521,0.875,1.0
file_453,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.4,,,,,0.0,0.0,0.0,0.4,0.5,0.1565238519478416,0.25,0.0
file_454,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07915553035825168,0.875,1.0
file_455,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03504225047919873,1.0,1.0
file_459,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03579277017359143,1.0,1.0
file_461,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08281633865176427,0.875,1.0
file_463,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08481952431089874,0.75,1.0
file_466,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.1493804162954564,0.375,0.0
file_467,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07910693555789532,0.875,1.0
file_468,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07523015037391,0.875,1.0
file_470,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08087794605977161,0.875,1.0
file_471,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03400556140492968,0.875,1.0
file_475,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08272454847331337,0.75,1.0
file_482,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.1468858832104965,0.5,0.0
file_485,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.14059555627547854,0.5,0.0
file_488,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.035544396749547805,0.875,1.0
file_492,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.16935287924192113,0.5,0.0
